playerId,name,status,tm_id,tm_name,score,fields,tm_url,expected_club,tm_club
560738,Nico,low_confidence,948294.0,Nico Paz,50.0,name,https://www.transfermarkt.com/nico-paz/profil/spieler/948294,Oriental Dragon,Como 1907
561546,Jorge Edgar Ferreira,low_confidence,744898.0,Jorge Ferreira,96.7,"name,age±1",https://www.transfermarkt.com/jorge-ferreira/profil/spieler/744898,Amora,FC Etzella Ettelbrück II
563244,Bruno Dos Santos Amado,low_confidence,559864.0,Bruno Amado,80.0,"name,age±1",https://www.transfermarkt.com/bruno-amado/profil/spieler/559864,Oliveira Hospital,Real SC
563670,Tomás Martins Bozinoski,no_match,,,,,,,
563711,Trayvon Fuller,low_confidence,572425.0,Tray Fuller,63.3,"name,age±1",https://www.transfermarkt.com/tray-fuller/profil/spieler/572425,União Santarém,FC Dila Gori
564119,Ricardo Benjamim Costa Silva,matched,478345.0,Ricardo Benjamim,155.0,"name,age±1,club:São João Ver",https://www.transfermarkt.com/ricardo-benjamim/profil/spieler/478345,São João Ver,SC São João de Ver
564500,Aramis Nabil Kouzine,low_confidence,562478.0,Aramis Kouzine,96.7,"name,age±1",https://www.transfermarkt.com/aramis-kouzine/profil/spieler/562478,Vianense,Without Club
564861,Guilherme Fernandes,low_confidence,567504.0,Guilherme Fernandes,100.0,name,https://www.transfermarkt.com/guilherme-fernandes/profil/spieler/567504,Amora,Real Valladolid CF
564862,Hevertton,low_confidence,695121.0,Hevertton,100.0,name,https://www.transfermarkt.com/hevertton/profil/spieler/695121,Sporting CP II,Gil Vicente FC
564863,Rodrigo Pedrosa Rêgo,matched,504078.0,Rodrigo Rêgo,121.7,"name,age±1,club:Varzim",https://www.transfermarkt.com/rodrigo-rego/profil/spieler/504078,Varzim,Varzim SC
564869,Daniel Oliveira Rodrigues,matched,504088.0,Daniel Rodrigues,121.7,"name,age±1,club:Amarante",https://www.transfermarkt.com/daniel-rodrigues/profil/spieler/504088,Amarante,Amarante FC
564898,Diogo Miguel Faria Ferreira,matched,637900.0,Diogo Ferreira,130.0,"name,age±1,club:1º Dezembro",https://www.transfermarkt.com/diogo-ferreira/profil/spieler/637900,1º Dezembro,SU 1º Dezembro
566661,Yago Cariello,low_confidence,939763.0,Yago Cariello,100.0,name,https://www.transfermarkt.com/yago-cariello/profil/spieler/939763,União Santarém,Ulsan HD FC
566905,Sandro Benjamim Cabral Conceição,low_confidence,639372.0,Sandro Cabral,80.0,"name,age±1",https://www.transfermarkt.com/sandro-cabral/profil/spieler/639372,Cova da Piedade,STU Bobcats (St. Thomas University)
567008,Diogo Almeida,low_confidence,514240.0,Diogo Almeida,100.0,name,https://www.transfermarkt.com/diogo-almeida/profil/spieler/514240,1º Dezembro,FC Imishli
572926,E. Pizzuto,no_match,,,,,,,
574576,Fábio Bruno Costa Matos,low_confidence,588296.0,Fábio Matos,105.0,"name,age±1,club:Paredes",https://www.transfermarkt.com/fabio-matos/profil/spieler/588296,Paredes,USC Paredes
575353,Domingos Andrade,low_confidence,666541.0,Domingos Andrade,100.0,name,https://www.transfermarkt.com/domingos-andrade/profil/spieler/666541,Felgueiras 1932,FC Porto B
575377,David Muale Nzanza,low_confidence,666513.0,Nzanza,63.3,"name,age±1",https://www.transfermarkt.com/nzanza/profil/spieler/666513,Sporting Braga II,Leça FC
576301,J. van der Gaag,no_match,,,,,,,
576654,Bruninho,low_confidence,1500420.0,Bruninho,100.0,name,https://www.transfermarkt.com/bruninho/profil/spieler/1500420,Sporting Covilhã,Club Athletico Paranaense
576660,Tomás Azevedo,low_confidence,555704.0,Azi,0.0,name,https://www.transfermarkt.com/azitm/profil/spieler/555704,Lusitânia,Montana
576803,Califo Baldé,low_confidence,519747.0,Califo Baldé,100.0,name,https://www.transfermarkt.com/califo-balde/profil/spieler/519747,Amora,ZFC Meuselwitz
576809,Ismael Costa Lekbab,low_confidence,383015.0,Ismael Lekbab,96.7,"name,age±1",https://www.transfermarkt.com/ismael-lekbab/profil/spieler/383015,Vianense,AD Limianos
579591,Afonso Miguel Rosa Calvinho,low_confidence,848018.0,Afonso Calvinho,80.0,"name,age±1",https://www.transfermarkt.com/afonso-calvinho/profil/spieler/848018,Moncarapachense,FC Ferreiras
579598,Manuel Pami Costa,low_confidence,461941.0,Manuel Pami,96.7,"name,age±1",https://www.transfermarkt.com/manuel-pami/profil/spieler/461941,Canelas 2010,FC Rustavi
579617,Luís Pedro Martins Gaio,low_confidence,602952.0,Pedro Gaio,80.0,"name,age±1",https://www.transfermarkt.com/pedro-gaio/profil/spieler/602952,1º Dezembro,Without Club
579618,Ricardo Isabelinha Dâmaso,low_confidence,602953.0,Isabelinha,113.3,"name,age±1,club:1º Dezembro",https://www.transfermarkt.com/isabelinha/profil/spieler/602953,1º Dezembro,SU 1º Dezembro
579628,Luís Pedro dos Santos Simão,low_confidence,617139.0,Luís Simão,70.0,"name,age±1",https://www.transfermarkt.com/luis-simao/profil/spieler/617139,Canelas 2010,Vilaverdense FC
579638,Simão Gustavo Castro Tomé Fernandes,low_confidence,632740.0,Simão,50.0,"name,age±1",https://www.transfermarkt.com/simao/profil/spieler/632740,Felgueiras 1932,CF Os Marialvas
579642,Nuno Miguel Couto Moreira,low_confidence,551026.0,Nuno Moreira,105.0,"name,age±1,club:Paredes",https://www.transfermarkt.com/nuno-moreira/profil/spieler/551026,Paredes,USC Paredes
579643,Emanuel Jesus Brito,no_match,,,,,,,
579649,Henrique José Lobo Santos,low_confidence,551027.0,Henrique,55.0,"name,age±1",https://www.transfermarkt.com/henrique/profil/spieler/551027,Paredes,Without Club
580064,Gustavo Fernandes,low_confidence,751222.0,Gustavo Fernandes,100.0,name,https://www.transfermarkt.com/gustavo-fernandes/profil/spieler/751222,Sanjoanense,South Georgia Tormenta FC
580730,Alyson Motta,low_confidence,833152.0,Alyson Motta,100.0,name,https://www.transfermarkt.com/alyson-motta/profil/spieler/833152,União Santarém,CEFAT Tirol
580979,Diogo Filipe Eusébio Paulo,matched,647131.0,Diogo Paulo,155.0,"name,age±1,club:CF Os Belenenses",https://www.transfermarkt.com/diogo-paulo/profil/spieler/647131,CF Os Belenenses,CF Os Belenenses
580988,Jorge Pedro Corte Real Samblano Monteiro,low_confidence,383018.0,Joca,30.0,"name,age±1",https://www.transfermarkt.com/joca/profil/spieler/383018,Lusitânia,GD Alcochetense
580992,Rodrigo Miguel Santos Monteiro,matched,676530.0,Rodrigo Monteiro,155.0,"name,age±1,club:Lusitano Évora 1911",https://www.transfermarkt.com/rodrigo-monteiro/profil/spieler/676530,Lusitano Évora 1911,Associação Lusitano de Évora 1911
581422,Kiko Vilas Boas,low_confidence,952730.0,Kiko,33.3,name,https://www.transfermarkt.com/kiko/profil/spieler/952730,Sanjoanense,GD Chaves
581426,José Alberto Lopez Soto,low_confidence,600111.0,Beto López,50.0,"name,age±1",https://www.transfermarkt.com/beto-lopez/profil/spieler/600111,Montalegre,CD Celoricense
581445,Michel Camargos,low_confidence,975370.0,Michel,50.0,name,https://www.transfermarkt.com/michel/profil/spieler/975370,Oliveira Hospital,Esporte Clube São José (RS)
581457,Abdoul Gaimal Faissal Zangré,low_confidence,640492.0,Faissal Zangré,105.0,"name,age±1,club:Amarante",https://www.transfermarkt.com/faissal-zangre/profil/spieler/640492,Amarante,Amarante FC
581665,Ismaël Kanda,matched,707248.0,Ismael Kanda,130.0,"name,age±1",https://www.transfermarkt.com/ismael-kanda/profil/spieler/707248,Vitória Setúbal,Without Club
581766,Russell Sandio Fomba,no_match,,,,,,,
581806,Carlos Manuel Amaral Madureira,low_confidence,620236.0,Carlos Madureira,80.0,"name,age±1",https://www.transfermarkt.com/carlos-madureira/profil/spieler/620236,Trofense,SC Beira-Mar
581848,Marcos Daniel Barros Silva,no_match,,,,,,,
581897,Gonçalo Lixa,low_confidence,851516.0,Gonçalo Lixa,100.0,name,https://www.transfermarkt.com/goncalo-lixa/profil/spieler/851516,Canelas 2010,UE Santa Coloma
582258,João Araújo,low_confidence,1093907.0,João Araújo,100.0,name,https://www.transfermarkt.com/joao-araujo/profil/spieler/1093907,1º Dezembro,FC Dila Gori
582661,Ricardo Apolinário,low_confidence,646934.0,Ricardo Apolinário,100.0,name,https://www.transfermarkt.com/ricardo-apolinario/profil/spieler/646934,União Santarém,FC Shamakhi
582679,Rafael Marques Castanheira,low_confidence,717061.0,Rafa Castanheira,55.0,"name,age±1",https://www.transfermarkt.com/rafa-castanheira/profil/spieler/717061,Alverca,Retired
582804,Z. Ouattara,no_match,,,,,,,
583461,João Luís Valente Correia,low_confidence,669955.0,João Correia,80.0,"name,age±1",https://www.transfermarkt.com/joao-correia/profil/spieler/669955,Moncarapachense,Without Club
584133,Dani Silva,low_confidence,372445.0,Dani Silva,100.0,name,https://www.transfermarkt.com/dani-silva/profil/spieler/372445,Vitória Guimarães II,Pafos FC
584518,José Marsà,low_confidence,563139.0,José Marsà,100.0,name,https://www.transfermarkt.com/jose-marsa/profil/spieler/563139,Sporting CP II,KV Mechelen
584558,A. Torres,no_match,,,,,,,
584562,Duarte Moreira,low_confidence,500640.0,Duarte Moreira,100.0,name,https://www.transfermarkt.com/duarte-moreira/profil/spieler/500640,Pevidém,Bryne FK
584672,A. Ba-Sy,no_match,,,,,,,
584806,Iuri Tavares,low_confidence,549016.0,Iuri Tavares,100.0,name,https://www.transfermarkt.com/iuri-tavares/profil/spieler/549016,Vitória Guimarães II,NK Varazdin
585314,Rhyan Paradela de Souza E Silva,no_match,,,,,,,
585316,Delcio Ferreira Fernandes,low_confidence,1018156.0,Délcio,113.3,"name,age±1,club:Atlético CP",https://www.transfermarkt.com/delcio/profil/spieler/1018156,Atlético CP,Atlético CP
585337,Vanilson,low_confidence,1359781.0,Vanílson,100.0,name,https://www.transfermarkt.com/vanilson/profil/spieler/1359781,Amora,Retired
585524,Claudio Mendes,matched,1043002.0,Cláudio Mendes,155.0,"name,age±1,club:Anadia",https://www.transfermarkt.com/claudio-mendes/profil/spieler/1043002,Anadia,Anadia FC
585533,Vando Félix,low_confidence,830452.0,Vando Félix,100.0,name,https://www.transfermarkt.com/vando-felix/profil/spieler/830452,Sporting CP II,FK Vojvodina Novi Sad
585571,Oluwatimilehin Lawrence Adeniyi,low_confidence,718341.0,Lawrence,88.3,"name,age±1,club:Amarante",https://www.transfermarkt.com/lawrence/profil/spieler/718341,Amarante,Amarante FC
585735,Valter Lopes de Souza Zacarias,no_match,,,,,,,
585736,Aldair,low_confidence,4151.0,Aldair,100.0,name,https://www.transfermarkt.com/aldair/profil/spieler/4151,Sanjoanense,Retired
585769,Diogo Dias Ressurreição,no_match,,,,,,,
588868,Gonçalo João Marques Santos Batalha,low_confidence,551982.0,Gonçalo Batalha,70.0,"name,age±1",https://www.transfermarkt.com/goncalo-batalha/profil/spieler/551982,Amora,AC Marinhense
589020,João Daniel Cruz Seabra Santos,low_confidence,549017.0,João Daniel,95.0,"name,age±1,club:Trofense",https://www.transfermarkt.com/joao-daniel/profil/spieler/549017,Trofense,CD Trofense
590342,L. Horníček,no_match,,,,,,,
590691,Lucas Correia,matched,358162.0,Lucas Correia,130.0,"name,age±1",https://www.transfermarkt.com/lucas-correia/profil/spieler/358162,Sanjoanense,Royal Excelsior Virton
591616,Shaqkeem Joseph,matched,628772.0,Shaqkeem Joseph,130.0,"name,age±1",https://www.transfermarkt.com/shaqkeem-joseph/profil/spieler/628772,Fafe,PVF-CAND Youth FC
592362,Pedro Miguel,low_confidence,9811.0,Pedro Mendes,33.3,name,https://www.transfermarkt.com/pedro-mendes/profil/spieler/9811,Montalegre,Retired
593057,Diogo Guilhermino Babo Figueiredo,low_confidence,712379.0,Didi,105.0,"name,age±1,club:São João Ver",https://www.transfermarkt.com/didi/profil/spieler/712379,São João Ver,SC São João de Ver
593060,Gabriel Freitas de Oliveira,low_confidence,697708.0,Gabi,30.0,"name,age±1",https://www.transfermarkt.com/gabi/profil/spieler/697708,Sanjoanense,Retired
593064,Leandro Alves,low_confidence,710860.0,Leandro Alves,100.0,name,https://www.transfermarkt.com/leandro-alves/profil/spieler/710860,União Santarém,Athletic Club
593076,Mohammed Lamine,matched,575887.0,Mohammed Lamine,130.0,"name,age±1",https://www.transfermarkt.com/mohammed-lamine/profil/spieler/575887,UD Oliveirense,Atletico Suzuka Club
593077,Ivanilson Joaquim Monteiro Magalhães,low_confidence,534062.0,Ivanilson,55.0,"name,age±1",https://www.transfermarkt.com/ivanilson/profil/spieler/534062,Canelas 2010,GD Samora Correia
593079,Gabriel Fornari,low_confidence,674488.0,Gabriel Fornari,100.0,name,https://www.transfermarkt.com/gabriel-fornari/profil/spieler/674488,Oliveira Hospital,Camboriú FC
593091,Ricardo Miguel Nóbrega Marques,low_confidence,670687.0,Ricardo Nóbrega,80.0,"name,age±1",https://www.transfermarkt.com/ricardo-nobrega/profil/spieler/670687,Anadia,SU 1º Dezembro
593094,Pedro Rafael Lourenço Costa,low_confidence,671651.0,Pedro Costa,105.0,"name,age±1,club:Varzim",https://www.transfermarkt.com/pedro-costa/profil/spieler/671651,Varzim,Varzim SC
593095,Leonardo Oliveira Teixeira Ferreira,low_confidence,555702.0,Léo Ferreira,50.0,"name,age±1",https://www.transfermarkt.com/leo-ferreira/profil/spieler/555702,Vitória Setúbal,Associação Naval 1893
593097,Bruno Rodrigues,low_confidence,406766.0,Bruno Rodrigues,100.0,name,https://www.transfermarkt.com/bruno-rodrigues/profil/spieler/406766,Sporting Braga II,Cruzeiro Esporte Clube
593103,Álvaro Djaló,low_confidence,671649.0,Álvaro Djaló,100.0,name,https://www.transfermarkt.com/alvaro-djalo/profil/spieler/671649,Sporting Braga II,Al-Gharafa SC
593106,Vitinha,low_confidence,487469.0,Vitinha,100.0,name,https://www.transfermarkt.com/vitinha/profil/spieler/487469,Sporting Braga II,Paris Saint-Germain
593183,Bruno Miguel Pereira,low_confidence,702443.0,Bruno Miguel,96.7,"name,age±1",https://www.transfermarkt.com/bruno-miguel/profil/spieler/702443,São João Ver,RD Águeda
593190,João Valido,low_confidence,532900.0,João Valido,100.0,name,https://www.transfermarkt.com/joao-valido/profil/spieler/532900,Vitória Setúbal,FC Arouca
593194,João Paulo da Silva Tomaz,low_confidence,671803.0,João Tomaz,70.0,"name,age±1",https://www.transfermarkt.com/joao-tomaz/profil/spieler/671803,Vitória Guimarães II,União Montemor
593197,H. Sylla,no_match,,,,,,,
593200,Marcelo Machado Vilela,low_confidence,600870.0,Marcelo Machado,96.7,"name,age±1",https://www.transfermarkt.com/marcelo-machado/profil/spieler/600870,Anadia,FC Oliveira do Hospital
593201,Leonardo Chão,low_confidence,648021.0,Leonardo Chão,100.0,name,https://www.transfermarkt.com/leonardo-chao/profil/spieler/648021,União Santarém,Vitória Setúbal FC
593206,Théo Luis  Fonseca,no_match,,,,,,,
593209,Tiago Leite,low_confidence,696507.0,Tiago Leite,100.0,name,https://www.transfermarkt.com/tiago-leite/profil/spieler/696507,Fafe,FC Felgueiras 1932
593227,Filipe Bartolomeu Maio,matched,613640.0,Filipe Maio,121.7,"name,age±1,club:Sanjoanense",https://www.transfermarkt.com/filipe-maio/profil/spieler/613640,Sanjoanense,AD Sanjoanense
593228,Vilson Tomas Caleir,low_confidence,671235.0,Vilson Caleir,96.7,"name,age±1",https://www.transfermarkt.com/vilson-caleir/profil/spieler/671235,Fafe,SS Matelica Calcio
593236,Umaro Baldé,low_confidence,363843.0,Umaro Baldé,100.0,name,https://www.transfermarkt.com/umaro-balde/profil/spieler/363843,Oliveira Hospital,Montana
593243,Francisco André Ferreira Cardoso,low_confidence,694605.0,Chico Cardoso,50.0,"name,age±1",https://www.transfermarkt.com/chico-cardoso/profil/spieler/694605,Sporting Covilhã,AFC Gandra
593245,Samir Banjai,matched,606727.0,Samir Banjai,130.0,"name,age±1",https://www.transfermarkt.com/samir-banjai/profil/spieler/606727,Fontinhas,GD Vitória Sernache
593248,Ambroise Landry Nkolo Mvogo,low_confidence,661386.0,Landry Nkolo,80.0,"name,age±1",https://www.transfermarkt.com/landry-nkolo/profil/spieler/661386,Sanjoanense,SC Salgueiros
593251,Paulo Jorge Santos Matos,low_confidence,718935.0,Paulo Matos,80.0,"name,age±1",https://www.transfermarkt.com/paulo-matos/profil/spieler/718935,Moncarapachense,Associação Naval 1893
593258,Sérgio Filipe Ramos da Silva,low_confidence,788826.0,Serginho,30.0,"name,age±1",https://www.transfermarkt.com/serginho/profil/spieler/788826,Lusitânia,Without Club
593270,Pedro Rosas,low_confidence,696504.0,Pedro Rosas,100.0,name,https://www.transfermarkt.com/pedro-rosas/profil/spieler/696504,Felgueiras 1932,Casa Pia AC
593276,Ibrahim Muhammad,matched,699633.0,Ibrahim Muhammad,130.0,"name,age±1",https://www.transfermarkt.com/ibrahim-muhammad/profil/spieler/699633,Oliveira Hospital,AD Camacha
593278,Vasco Duarte Gomes,matched,711073.0,Vasco Gomes,121.7,"name,age±1,club:Sanjoanense",https://www.transfermarkt.com/vasco-gomes/profil/spieler/711073,Sanjoanense,AD Sanjoanense
593289,Vasco Gadelho,low_confidence,468324.0,Vasco Gadelho,100.0,name,https://www.transfermarkt.com/vasco-gadelho/profil/spieler/468324,UD Oliveirense,Niki Volos
593943,Tiago Jorge Martins Araújo,low_confidence,878471.0,Tiago Araújo,105.0,"name,age±1,club:Vianense",https://www.transfermarkt.com/tiago-araujo/profil/spieler/878471,Vianense,SC Vianense
594136,Ibn Ousmane Diagne,matched,618817.0,Ousmane Diagne,121.7,"name,age±1,club:Trofense",https://www.transfermarkt.com/ousmane-diagne/profil/spieler/618817,Trofense,CD Trofense
594900,Afonso Birra Simão,low_confidence,539506.0,Afonso Simão,96.7,"name,age±1",https://www.transfermarkt.com/afonso-simao/profil/spieler/539506,Oliveira Hospital,Anadia FC
594929,Leonardo Buta,low_confidence,653415.0,Leonardo Buta,100.0,name,https://www.transfermarkt.com/leonardo-buta/profil/spieler/653415,Sporting Braga II,Rio Ave FC
594932,Pedro Silva,low_confidence,34408.0,Pedro Silva,100.0,name,https://www.transfermarkt.com/pedro-silva/profil/spieler/34408,Vitória Guimarães II,Retired
594958,Tiago Andre Dores Goncalves,low_confidence,567532.0,Tiago Gonçalves,105.0,"name,age±1,club:Paredes",https://www.transfermarkt.com/tiago-goncalves/profil/spieler/567532,Paredes,USC Paredes
594959,Leandro Dias,low_confidence,549025.0,Leandro Dias,100.0,name,https://www.transfermarkt.com/leandro-dias/profil/spieler/549025,Sporting Braga II,FC Paços de Ferreira
594960,Chico Lamba,low_confidence,744186.0,Chico Lamba,100.0,name,https://www.transfermarkt.com/chico-lamba/profil/spieler/744186,Sporting CP II,AS Saint-Étienne
594962,David Mota Vinhas,matched,575708.0,David Vinhas,121.7,"name,age±1,club:União Santarém",https://www.transfermarkt.com/david-vinhas/profil/spieler/575708,União Santarém,UD Santarém
594964,Miguel Menino,low_confidence,808574.0,Miguel Menino,100.0,name,https://www.transfermarkt.com/miguel-menino/profil/spieler/808574,Sporting CP II,SC Farense
594968,Rodrigo Gomes,low_confidence,667121.0,Rodrigo Gomes,100.0,name,https://www.transfermarkt.com/rodrigo-gomes/profil/spieler/667121,Sporting Braga II,Wolverhampton Wanderers
594972,Tiago André Pinheiro Antunes,low_confidence,575712.0,Tiago Antunes,80.0,"name,age±1",https://www.transfermarkt.com/tiago-antunes/profil/spieler/575712,Trofense,Anadia FC
594973,Francisco Alves Ribeiro,low_confidence,575709.0,Chico,30.0,"name,age±1",https://www.transfermarkt.com/chico/profil/spieler/575709,Canelas 2010,Vilaverdense FC
594974,Diogo Abreu,low_confidence,548998.0,Diogo Abreu,100.0,name,https://www.transfermarkt.com/diogo-abreu/profil/spieler/548998,Sporting CP II,Al-Waab SC
594976,Joelson Fernandes,low_confidence,581140.0,Joelson Fernandes,100.0,name,https://www.transfermarkt.com/joelson-fernandes/profil/spieler/581140,Sporting CP II,Gil Vicente FC
594977,André Gonçalves,low_confidence,111418.0,André Gonçalves,100.0,name,https://www.transfermarkt.com/andre-goncalves/profil/spieler/111418,Sporting CP II,FC Linth 04
595031,Pedro Bicalho,low_confidence,637808.0,Pedro Bicalho,100.0,name,https://www.transfermarkt.com/pedro-bicalho/profil/spieler/637808,Alverca,Qarabağ FK
595135,Gabriel Tigrão,low_confidence,884128.0,Gabriel Tigrão,100.0,name,https://www.transfermarkt.com/gabriel-tigrao/profil/spieler/884128,Canelas 2010,Yongin FC
595340,Né Lopes,low_confidence,641153.0,Né Lopes,100.0,name,https://www.transfermarkt.com/ne-lopes/profil/spieler/641153,Felgueiras 1932,SC Otelul Galati
595743,Mário Rui Baptista Borges,low_confidence,657161.0,Mário Borges,80.0,"name,age±1",https://www.transfermarkt.com/mario-borges/profil/spieler/657161,Sporting Covilhã,FC Alpendorada
596131,Berna Couto,low_confidence,657446.0,Bernardo Couto,33.3,name,https://www.transfermarkt.com/bernardo-couto/profil/spieler/657446,Trofense,CSKA 1948
596133,Tiago André Pereira Veiga,low_confidence,699174.0,Tiago Veiga,105.0,"name,age±1,club:Fafe",https://www.transfermarkt.com/tiago-veiga/profil/spieler/699174,Fafe,AD Fafe
596134,Paulite,low_confidence,685181.0,Paulité,100.0,name,https://www.transfermarkt.com/paulite/profil/spieler/685181,Felgueiras 1932,Leixões SC
596135,Jefferson Pessanha Agostinho,low_confidence,696655.0,Kibe,30.0,"name,age±1",https://www.transfermarkt.com/kibe/profil/spieler/696655,AD Marco 09,Madureira EC
596269,Caiser Sérgio Gomes,matched,729621.0,Caiser Gomes,146.7,"name,age±1,club:1º Dezembro",https://www.transfermarkt.com/caiser-gomes/profil/spieler/729621,1º Dezembro,SU 1º Dezembro
596271,Gonçalo Miguel Santos Pinto,low_confidence,848950.0,Gonçalo Pinto,80.0,"name,age±1",https://www.transfermarkt.com/goncalo-pinto/profil/spieler/848950,Alverca,GD Alcochetense
597130,Felipe Estrella,low_confidence,648638.0,Felipe Estrella,100.0,name,https://www.transfermarkt.com/felipe-estrella/profil/spieler/648638,Vitória Guimarães II,FC Nola 1925
597136,José Augusto de Jesus dos Santos,low_confidence,818272.0,Guga,30.0,"name,age±1",https://www.transfermarkt.com/guga/profil/spieler/818272,Varzim,Rio Branco EC (SP)
597213,Miguel Filipe Santos Baião Rodeia,low_confidence,608433.0,Miguel Rodeia,95.0,"name,age±1,club:União Santarém",https://www.transfermarkt.com/miguel-rodeia/profil/spieler/608433,União Santarém,UD Santarém
597668,Manoel Atanasio da Silva Neto,low_confidence,862593.0,Manoel Atanásio,70.0,"name,age±1",https://www.transfermarkt.com/manoel-atanasio/profil/spieler/862593,Oliveira Hospital,Without Club
597714,José Eduardo De Andrade,low_confidence,738984.0,Zé Eduardo,50.0,"name,age±1",https://www.transfermarkt.com/ze-eduardo/profil/spieler/738984,Varzim,AA Internacional de Limeira
597992,Lucas Vital,low_confidence,796787.0,Lucas Vital,100.0,name,https://www.transfermarkt.com/lucas-vital/profil/spieler/796787,Fafe,Clube Atlético Linense (SP)
598036,K. Onohara,no_match,,,,,,,
598216,Vicente Caldeira,low_confidence,742298.0,Vicente Caldeira,100.0,name,https://www.transfermarkt.com/vicente-caldeira/profil/spieler/742298,Cova da Piedade,Without Club
598229,Lucas Henrique,low_confidence,1239473.0,Lucas Henrique,100.0,name,https://www.transfermarkt.com/lucas-henrique/profil/spieler/1239473,Académica,Without Club
598413,Matheus São Pedro Falero,low_confidence,688311.0,Matheus Guarujá,50.0,"name,age±1",https://www.transfermarkt.com/matheus-guaruja/profil/spieler/688311,Varzim,Manaus Futebol Clube
598476,Nuno Rafael Lopes Pereira,low_confidence,793825.0,Nuno Pereira,80.0,"name,age±1",https://www.transfermarkt.com/nuno-pereira/profil/spieler/793825,Vitória Guimarães II,Leça FC
598491,Murillo Lima,low_confidence,990024.0,Murillo Lima,100.0,name,https://www.transfermarkt.com/murillo-lima/profil/spieler/990024,Sanjoanense,IF São Joseense
598545,Nicolás Cristian de Souza,matched,1065786.0,Nicolas Souza,130.0,"name,age±1,club:Atlético CP",https://www.transfermarkt.com/nicolas-souza/profil/spieler/1065786,Atlético CP,Atlético CP
598854,Diogo Manuel Oliveira Rodrigues Sá,low_confidence,673172.0,Diogo Sá,70.0,"name,age±1",https://www.transfermarkt.com/diogo-sa/profil/spieler/673172,Lusitânia,CF Os Marialvas
598861,Pedro Carvalho,low_confidence,1072238.0,Pedro Carvalho,100.0,name,https://www.transfermarkt.com/pedro-carvalho/profil/spieler/1072238,Cova da Piedade,GD Estoril Praia
599509,Ktatau,low_confidence,1008640.0,Ktatau,100.0,name,https://www.transfermarkt.com/ktatau/profil/spieler/1008640,Felgueiras 1932,GD Chaves
599766,Neném,low_confidence,201227.0,Neném,100.0,name,https://www.transfermarkt.com/nenem/profil/spieler/201227,Oliveira Hospital,Retired
599855,Lucão,low_confidence,270191.0,Lucão,100.0,name,https://www.transfermarkt.com/lucao/profil/spieler/270191,Sanjoanense,Chongqing Tonglianglong
599919,J. Longonda,no_match,,,,,,,
600180,Nuno Miguel Silva Barbosa,low_confidence,716516.0,Nuno Barbosa,105.0,"name,age±1,club:Académica",https://www.transfermarkt.com/nuno-barbosa/profil/spieler/716516,Académica,Académica Coimbra
600208,Jean Carlos Sinisterra Angulo,low_confidence,648377.0,Jean Sinisterra,105.0,"name,age±1,club:Académica",https://www.transfermarkt.com/jean-sinisterra/profil/spieler/648377,Académica,Académica Coimbra
600525,Mhleli Innocent Mabuza,low_confidence,643285.0,Mhleli Mabuza,96.7,"name,age±1",https://www.transfermarkt.com/mhleli-mabuza/profil/spieler/643285,Amora,O Elvas CAD
600548,Luís Henrique Cacheira Gonçalves,low_confidence,1022734.0,Cacheira,55.0,"name,age±1",https://www.transfermarkt.com/cacheira/profil/spieler/1022734,Fontinhas,AD Ovarense
600632,M. Amissi,no_match,,,,,,,
600730,Telmo Dias Watche,low_confidence,842414.0,Telmo Watche,96.7,"name,age±1",https://www.transfermarkt.com/telmo-watche/profil/spieler/842414,Sporting Covilhã,AC Marinhense
600742,Edmilson,low_confidence,5343.0,Edmílson,100.0,name,https://www.transfermarkt.com/edmilson/profil/spieler/5343,Vilaverdense,Retired
601501,Luiz Gustavo Pinto Galil,low_confidence,739624.0,Gustavo Galil,105.0,"name,age±1,club:Sporting Covilhã",https://www.transfermarkt.com/gustavo-galil/profil/spieler/739624,Sporting Covilhã,SC Covilhã
602742,Gabriel Chagas,low_confidence,1167393.0,Gabriel Chagas,100.0,name,https://www.transfermarkt.com/gabriel-chagas/profil/spieler/1167393,Oliveira Hospital,EC XV de Piracicaba
602841,Gonçalo Filipe Figueiredo Rocha Semedo,low_confidence,1277700.0,Gonçalo Semedo,70.0,"name,age±1",https://www.transfermarkt.com/goncalo-semedo/profil/spieler/1277700,Sanjoanense,AD Ovarense
603011,Marcello Deverlan Vicente,low_confidence,586080.0,Marcelo Deverlan,55.0,"name,age±1",https://www.transfermarkt.com/marcelo-deverlan/profil/spieler/586080,Trofense,FC Rànger's
603354,João Victor,low_confidence,671145.0,João Victor,100.0,name,https://www.transfermarkt.com/joao-victor/profil/spieler/671145,São João Ver,CSKA Moscow
604022,Pablo Gabriel,low_confidence,848479.0,Pablo Gabriel,100.0,name,https://www.transfermarkt.com/pablo-gabriel/profil/spieler/848479,Oliveira Hospital,Barra FC
604030,André Ribeiro Duarte,matched,534061.0,André Duarte,121.7,"name,age±1,club:Sanjoanense",https://www.transfermarkt.com/andre-duarte/profil/spieler/534061,Sanjoanense,AD Sanjoanense
604031,Diogo Brito,low_confidence,552963.0,Diogo Brito,100.0,name,https://www.transfermarkt.com/diogo-brito/profil/spieler/552963,Sanjoanense,Retired
604067,Daniel Alves,low_confidence,408052.0,Daniel Alves,100.0,name,https://www.transfermarkt.com/daniel-alves/profil/spieler/408052,Amarante,Without Club
